Application_ID,Age,Education,Employment_Type,Marital_Status,Dependents,Property_Area,Experience_Years,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loan,EMI,Savings,Debt_to_Income_Ratio,Loan_Approved
APP-04432,30,Master,Salaried,Single,4,Rural,8,109558,786,432934,84,Yes,6432,381418,0.059,1
APP-04433,49,Bachelor,Salaried,Single,3,Urban,26,113617,806,2637784,72,No,46920,482853,0.413,1
APP-04434,26,PhD,Salaried,Married,2,Urban,0,101730,689,1287145,48,No,34536,807109,0.339,1
APP-04435,38,Bachelor,Self-employed,Married,1,Semiurban,11,212116,461,2754813,84,Yes,36175,237627,0.171,0
APP-04436,27,Bachelor,Salaried,Married,1,Semiurban,1,77032,736,122584,12,No,11864,504280,0.154,1
APP-04437,22,Bachelor,Self-employed,Married,0,Semiurban,0,151921,631,1164918,12,No,114845,358257,0.756,1
APP-04438,22,Master,Business,Single,0,Urban,0,187775,667,2767256,72,No,45039,1514610,0.24,1
APP-04439,57,Intermediate,Salaried,Married,3,Semiurban,28,140502,544,818511,24,Yes,41018,578889,0.292,1
APP-04440,44,Intermediate,Business,Married,0,Semiurban,15,239296,606,576005,24,No,27287,1543835,0.114,1
APP-04441,40,Intermediate,Salaried,Single,1,Rural,16,100378,715,868125,60,No,15738,310437,0.157,1
APP-04442,64,Master,Salaried,Single,2,Urban,37,146166,812,2622050,84,No,37912,605521,0.259,1
APP-04443,46,Intermediate,Salaried,Married,1,Urban,17,123457,740,1668943,60,No,35719,654520,0.289,1
APP-04444,60,Bachelor,Salaried,Married,4,Urban,38,211134,660,657134,84,No,9532,281380,0.045,1
APP-04445,37,Bachelor,Salaried,Married,3,Rural,13,131718,586,1475510,72,No,23431,849934,0.178,1
APP-04446,33,Bachelor,Self-employed,Single,2,Urban,8,159082,555,1054220,48,No,26278,1206960,0.165,1
APP-04447,56,Master,Salaried,Married,3,Rural,27,192843,790,1726516,84,No,22672,625393,0.118,1
APP-04448,34,Intermediate,Salaried,Married,3,Rural,10,122161,693,2316043,48,No,59123,205096,0.484,0
APP-04449,57,Matric,Salaried,Married,0,Semiurban,28,117605,642,665965,12,Yes,71264,1046468,0.606,0
APP-04450,51,Bachelor,Self-employed,Single,3,Semiurban,25,197165,625,503128,48,Yes,12480,1260188,0.063,1
APP-04451,61,Intermediate,Salaried,Married,0,Semiurban,37,129028,631,1242948,72,No,20693,515243,0.16,1
APP-04452,27,PhD,Salaried,Married,2,Semiurban,0,166183,696,630897,36,No,21016,1166940,0.126,1
APP-04453,38,Bachelor,Salaried,Married,2,Rural,10,84447,764,2486277,12,No,248894,306862,2.947,0
APP-04454,23,Master,Salaried,Single,4,Rural,1,184381,524,1640095,60,No,31826,1167366,0.173,1
APP-04455,51,Matric,Salaried,Married,2,Semiurban,28,94283,615,2273782,36,No,78500,67437,0.833,0
APP-04456,21,PhD,Unemployed,Married,4,Urban,0,80849,504,1125069,48,No,27635,568622,0.342,0
APP-04457,46,Bachelor,Business,Single,3,Urban,18,136921,643,2457058,60,No,52684,52761,0.385,0
APP-04458,62,Bachelor,Salaried,Single,2,Semiurban,39,215483,639,1957322,36,Yes,66491,967297,0.309,0
APP-04459,38,Master,Self-employed,Single,1,Semiurban,9,158196,838,1704427,36,No,58070,490638,0.367,1
APP-04460,57,Bachelor,Salaried,Married,3,Urban,35,183386,665,2887364,36,Yes,96122,1159879,0.524,0
APP-04461,27,Master,Self-employed,Married,1,Urban,3,85585,546,1372980,72,No,21913,530074,0.256,1
APP-04462,39,Master,Salaried,Single,0,Urban,12,232257,618,1362697,72,No,21973,625873,0.095,1
APP-04463,52,Intermediate,Salaried,Married,1,Urban,29,175008,705,1007412,84,No,15079,327091,0.086,1
APP-04464,47,Bachelor,Business,Married,2,Urban,19,116361,611,1572161,12,No,152104,438550,1.307,0
APP-04465,45,Bachelor,Unemployed,Married,4,Urban,17,55643,512,1645903,36,No,53824,436029,0.967,0
APP-04466,23,PhD,Salaried,Single,1,Urban,0,113510,443,2001204,84,Yes,27059,977353,0.238,1
APP-04467,27,PhD,Salaried,Married,4,Semiurban,5,221913,506,909804,60,No,16734,1422853,0.075,1
APP-04468,25,Bachelor,Business,Married,3,Semiurban,1,290275,702,1218341,12,No,115710,324386,0.399,1
APP-04469,22,Intermediate,Self-employed,Single,4,Semiurban,0,86530,637,2027398,12,Yes,203732,157605,2.354,0
APP-04470,59,Matric,Business,Married,3,Semiurban,37,213988,690,1315034,60,Yes,26833,222294,0.125,1
APP-04471,42,PhD,Self-employed,Single,0,Semiurban,20,286724,850,161038,72,No,2520,1812020,0.009,1
APP-04472,53,Master,Salaried,Married,1,Semiurban,27,241231,588,2210605,48,No,57248,938874,0.237,1
APP-04473,52,Bachelor,Salaried,Married,1,Urban,29,197661,836,2491816,48,Yes,62197,1509671,0.315,1
APP-04474,54,Master,Business,Single,4,Urban,32,158740,687,430297,36,Yes,14559,1296955,0.092,1
APP-04475,34,Bachelor,Salaried,Married,4,Urban,9,82771,558,158551,72,No,2702,504759,0.033,1
APP-04476,52,Intermediate,Self-employed,Married,2,Urban,30,167741,723,792380,24,No,40565,1271586,0.242,1
APP-04477,30,Bachelor,Salaried,Married,0,Semiurban,1,89061,646,349752,12,No,34914,780899,0.392,1
APP-04478,48,Intermediate,Salaried,Married,2,Urban,24,162599,734,2644131,36,No,82269,589453,0.506,1
APP-04479,27,Master,Salaried,Married,1,Urban,5,146436,637,1738374,24,No,82665,421373,0.565,1
APP-04480,51,Bachelor,Salaried,Single,4,Semiurban,25,210332,613,1675353,60,No,32201,974962,0.153,1
APP-04481,58,Bachelor,Business,Single,4,Semiurban,30,326671,786,2256678,84,No,33938,1277933,0.104,1
APP-04482,59,Bachelor,Self-employed,Married,0,Rural,30,166379,661,1480151,84,No,22657,77999,0.136,1
APP-04483,38,Bachelor,Self-employed,Married,0,Urban,12,243904,720,1034019,48,No,24010,361473,0.098,1
APP-04484,23,Master,Business,Married,3,Semiurban,0,263755,651,2391773,48,No,59047,23010,0.224,1
APP-04485,27,Bachelor,Salaried,Single,3,Rural,2,159310,624,2673349,12,No,269228,446182,1.69,0
APP-04486,33,Bachelor,Salaried,Single,2,Semiurban,11,217512,681,2077711,36,Yes,69965,1444271,0.322,1
APP-04487,52,Matric,Salaried,Married,1,Urban,26,173247,496,2228209,84,Yes,32909,987152,0.19,1
APP-04488,24,Bachelor,Salaried,Single,0,Semiurban,1,194888,454,1654279,60,No,34066,429387,0.175,1
APP-04489,24,Master,Business,Single,4,Urban,0,327445,784,762104,60,Yes,14807,2249643,0.045,1
APP-04490,29,Master,Business,Single,2,Semiurban,0,200675,766,967921,84,Yes,13337,495472,0.066,1
APP-04491,25,Bachelor,Salaried,Single,3,Urban,0,129948,615,2241216,24,No,106212,89227,0.817,0
APP-04492,30,Intermediate,Salaried,Married,0,Semiurban,5,77596,657,2299307,72,No,35997,442355,0.464,1
APP-04493,34,Master,Salaried,Married,4,Rural,5,177257,612,112719,60,No,2422,735758,0.014,1
APP-04494,55,Matric,Business,Married,0,Semiurban,33,221450,608,1014500,84,No,15638,887736,0.071,1
APP-04495,45,Master,Salaried,Married,0,Semiurban,18,197507,582,2988917,60,No,61649,1434047,0.312,1
APP-04496,25,Master,Business,Married,4,Urban,3,323096,730,131443,12,No,13421,2513012,0.042,1
APP-04497,25,Intermediate,Salaried,Married,0,Semiurban,1,116728,784,1663932,36,No,58398,82449,0.5,1
APP-04498,22,Matric,Business,Married,4,Urban,0,133687,740,2382787,12,No,224866,206489,1.682,0
APP-04499,47,Master,Salaried,Married,4,Urban,19,222626,666,1091885,72,No,16529,101767,0.074,1
APP-04500,39,Bachelor,Salaried,Married,1,Semiurban,10,98002,661,745002,48,No,19091,122955,0.195,1
APP-04501,48,Intermediate,Self-employed,Married,3,Semiurban,22,267460,543,388342,36,No,13877,65450,0.052,1
APP-04502,36,PhD,Self-employed,Single,4,Semiurban,8,154819,597,1071788,12,Yes,99830,433860,0.645,0
APP-04503,43,Intermediate,Salaried,Single,3,Semiurban,14,133601,850,952451,60,No,18284,324398,0.137,1
APP-04504,60,Bachelor,Business,Married,4,Urban,36,194632,672,1970902,84,No,25659,1322537,0.132,1
APP-04505,49,Intermediate,Self-employed,Single,0,Urban,20,212088,691,2960770,36,Yes,94745,636488,0.447,1
APP-04506,47,Matric,Business,Married,4,Urban,18,104475,843,318266,36,No,11159,102205,0.107,1
APP-04507,41,Bachelor,Salaried,Married,0,Rural,18,84162,711,1579523,36,No,54659,610891,0.649,1
APP-04508,29,Master,Salaried,Single,4,Urban,1,161135,732,2329909,36,No,80914,64663,0.502,1
APP-04509,31,Matric,Salaried,Single,0,Urban,8,147483,717,1519461,72,No,25636,372448,0.174,1
APP-04510,26,Intermediate,Business,Married,0,Semiurban,0,92044,626,2523821,24,No,115169,615616,1.251,0
APP-04511,47,PhD,Self-employed,Married,0,Semiurban,25,247675,696,752092,84,No,10492,340654,0.042,1
APP-04512,46,Intermediate,Business,Married,0,Urban,22,127293,610,825430,24,Yes,42374,256146,0.333,0
APP-04513,36,Intermediate,Salaried,Married,2,Urban,11,189869,603,2491984,24,No,114478,1448550,0.603,0
APP-04514,50,Bachelor,Salaried,Married,4,Urban,22,177795,756,1861487,36,No,67201,1126464,0.378,1
APP-04515,55,Matric,Salaried,Married,4,Semiurban,27,102383,665,1660916,60,No,32637,707489,0.319,1
APP-04516,30,Intermediate,Salaried,Married,1,Urban,8,109435,623,2075205,60,No,43638,421825,0.399,1
APP-04517,52,Matric,Self-employed,Single,1,Rural,30,134054,600,2876102,84,No,44269,1123390,0.33,0
APP-04518,53,Master,Unemployed,Married,1,Urban,29,103590,447,333948,36,No,11460,18448,0.111,1
APP-04519,24,Master,Unemployed,Single,3,Semiurban,0,68132,640,1770520,84,No,24661,575745,0.362,0
APP-04520,58,Intermediate,Salaried,Married,0,Semiurban,29,165621,692,2106608,36,No,72459,1221961,0.437,1
APP-04521,40,PhD,Salaried,Married,0,Semiurban,17,190106,708,2353716,72,Yes,42139,1474815,0.222,1
APP-04522,50,Intermediate,Self-employed,Married,1,Rural,27,200091,753,192844,24,Yes,10339,1155250,0.052,1
APP-04523,44,Master,Unemployed,Single,2,Rural,16,88626,626,721263,12,No,70335,78286,0.794,0
APP-04524,35,Master,Self-employed,Married,3,Urban,12,218136,753,1820219,84,No,25633,1077329,0.118,1
APP-04525,64,Master,Business,Single,4,Urban,40,245678,713,1564529,36,Yes,51645,235879,0.21,1
APP-04526,55,Master,Salaried,Married,2,Urban,30,188447,747,195080,48,Yes,5009,383272,0.027,1
APP-04527,55,Intermediate,Salaried,Married,4,Urban,28,166030,529,1766470,84,Yes,26581,107178,0.16,0
APP-04528,49,Matric,Salaried,Single,0,Rural,25,201516,677,683209,36,Yes,23042,757858,0.114,1
APP-04529,33,Bachelor,Salaried,Married,3,Rural,8,213030,754,2959785,60,No,55442,1171614,0.26,1
APP-04530,47,Master,Salaried,Married,4,Semiurban,20,214961,586,988855,36,Yes,32999,1749087,0.154,1
APP-04531,30,Bachelor,Business,Married,3,Semiurban,4,188839,640,2480851,36,Yes,74757,100517,0.396,0
APP-04532,27,Master,Salaried,Married,0,Rural,5,151767,554,290735,60,No,5909,1280638,0.039,1
APP-04533,23,Intermediate,Unemployed,Married,0,Semiurban,0,41818,634,1062036,36,Yes,35905,288103,0.859,0
APP-04534,39,Bachelor,Self-employed,Married,4,Rural,16,221914,842,1382104,84,Yes,19160,249960,0.086,1
APP-04535,45,Bachelor,Salaried,Married,4,Urban,21,172776,658,1075651,72,No,17221,1203003,0.1,1
APP-04536,38,Bachelor,Salaried,Married,1,Rural,16,205363,640,391316,84,No,5757,1053304,0.028,1
APP-04537,28,Bachelor,Salaried,Married,0,Urban,0,146502,767,2011924,72,Yes,31844,303369,0.217,1
APP-04538,41,Bachelor,Salaried,Married,2,Urban,19,101081,675,2669540,72,Yes,46173,15515,0.457,1
APP-04539,55,Master,Salaried,Married,0,Urban,31,250408,657,2983499,84,No,45263,1374621,0.181,1
APP-04540,61,Bachelor,Business,Married,0,Urban,37,288543,635,1133095,24,No,52264,1338235,0.181,1
APP-04541,57,Bachelor,Business,Married,3,Semiurban,34,126893,555,464831,12,Yes,42988,1073069,0.339,0
APP-04542,49,Intermediate,Self-employed,Married,2,Rural,20,141610,609,2747137,72,No,43230,1117064,0.305,0
APP-04543,28,Intermediate,Salaried,Married,1,Urban,5,194138,717,872188,24,Yes,44586,1383459,0.23,1
APP-04544,54,Matric,Unemployed,Married,3,Rural,26,40784,659,590957,36,No,21112,268656,0.518,0
APP-04545,27,Bachelor,Business,Single,3,Urban,2,319801,531,2510052,48,No,56759,1857351,0.177,1
APP-04546,58,Intermediate,Salaried,Single,2,Urban,30,168278,561,282198,72,No,4785,1312204,0.028,1
APP-04547,32,Bachelor,Unemployed,Married,1,Rural,7,54464,392,2502910,12,No,255460,399741,4.69,0
APP-04548,46,Intermediate,Self-employed,Married,3,Urban,17,229064,766,1816561,48,Yes,46687,1132097,0.204,1
APP-04549,43,Bachelor,Salaried,Married,1,Urban,18,232457,731,1150584,12,No,108146,1962007,0.465,1
APP-04550,57,Bachelor,Salaried,Married,0,Semiurban,33,176509,834,654857,84,No,8990,132415,0.051,1
APP-04551,48,PhD,Unemployed,Single,2,Semiurban,22,120377,497,751552,36,No,25990,281481,0.216,1
APP-04552,56,Bachelor,Unemployed,Married,3,Urban,30,114220,629,2078676,48,No,51191,152269,0.448,0
APP-04553,37,Intermediate,Salaried,Married,0,Urban,10,152594,601,649528,84,No,9554,628181,0.063,1
APP-04554,35,Master,Salaried,Married,3,Semiurban,9,178215,701,323262,60,No,6213,1432558,0.035,1
APP-04555,28,Master,Salaried,Married,3,Rural,2,188987,630,2531030,60,No,47626,394360,0.252,1
APP-04556,26,Intermediate,Salaried,Married,1,Urban,4,124931,685,2296635,72,Yes,36328,1041339,0.291,1
APP-04557,32,Master,Business,Single,2,Urban,8,138232,681,2189082,12,No,224875,328669,1.627,1
APP-04558,62,Master,Self-employed,Single,4,Urban,37,306216,678,1989118,84,No,30451,933939,0.099,1
APP-04559,39,Bachelor,Salaried,Married,0,Semiurban,15,213831,557,1073680,60,Yes,22910,511051,0.107,1
APP-04560,60,Bachelor,Salaried,Single,4,Semiurban,32,155980,595,2091456,36,No,67303,970381,0.431,1
APP-04561,24,Bachelor,Business,Married,2,Semiurban,0,110764,511,2004188,60,Yes,40903,825078,0.369,0
APP-04562,30,Master,Salaried,Single,2,Semiurban,4,150361,742,555055,12,Yes,53649,804858,0.357,1
APP-04563,39,Master,Business,Married,0,Urban,14,307106,705,779211,48,Yes,17786,494475,0.058,1
APP-04564,25,Intermediate,Salaried,Single,4,Semiurban,0,118931,566,2299021,48,Yes,61482,488069,0.517,0
APP-04565,61,Matric,Self-employed,Married,0,Urban,39,185687,778,1096811,72,No,17205,191897,0.093,1
APP-04566,32,Matric,Self-employed,Married,1,Semiurban,8,69999,679,1305734,48,No,29576,458701,0.423,0
APP-04567,21,Bachelor,Business,Married,2,Urban,0,220030,681,970349,72,No,14977,1591827,0.068,1
APP-04568,52,Bachelor,Salaried,Married,1,Rural,27,224339,636,690596,60,No,14670,956806,0.065,1
APP-04569,63,Master,Salaried,Married,4,Semiurban,38,219809,850,2926023,12,No,290079,1308382,1.32,1
APP-04570,57,Matric,Salaried,Single,0,Urban,35,154744,736,478428,48,No,11324,566201,0.073,1
APP-04571,62,Bachelor,Salaried,Married,0,Semiurban,39,220978,654,1613389,84,No,24507,390354,0.111,1
APP-04572,21,Master,Self-employed,Married,0,Semiurban,0,220089,543,1319302,48,Yes,35274,615366,0.16,1
APP-04573,23,Master,Salaried,Married,2,Semiurban,0,76215,665,292831,60,Yes,6137,238377,0.081,1
APP-04574,33,Bachelor,Salaried,Single,0,Urban,11,218378,711,1363610,24,Yes,65813,14893,0.301,1
APP-04575,22,Bachelor,Business,Married,3,Semiurban,0,110522,622,539659,60,No,11331,931883,0.103,1
APP-04576,62,Master,Self-employed,Married,0,Semiurban,33,165069,659,1329544,48,No,32374,1386812,0.196,1
APP-04577,59,Matric,Self-employed,Married,0,Urban,32,110340,657,2802482,60,No,58583,925278,0.531,1
APP-04578,38,Master,Unemployed,Married,1,Urban,9,76118,507,1584737,12,No,155417,263098,2.042,0
APP-04579,54,Bachelor,Business,Married,4,Urban,28,343450,641,1251163,36,Yes,43560,2785642,0.127,0
APP-04580,58,Bachelor,Salaried,Single,1,Semiurban,31,170555,642,1838021,84,No,27896,827909,0.164,1
APP-04581,56,Intermediate,Salaried,Married,2,Semiurban,33,166742,648,158921,48,Yes,4240,172699,0.025,0
APP-04582,39,Master,Business,Single,1,Rural,17,173818,665,198402,36,No,6355,695290,0.037,1
APP-04583,43,Master,Salaried,Single,4,Semiurban,17,119102,607,2385533,84,Yes,35529,786775,0.298,1
APP-04584,61,Master,Salaried,Married,1,Semiurban,38,225926,695,2342398,24,No,107495,543244,0.476,1
APP-04585,54,Intermediate,Self-employed,Married,4,Semiurban,25,79448,751,148071,24,Yes,7393,666457,0.093,1
APP-04586,60,Bachelor,Salaried,Married,2,Semiurban,38,196774,509,1020815,60,No,20692,236879,0.105,1
APP-04587,53,Master,Salaried,Married,1,Rural,27,231706,724,778892,84,No,10929,1360187,0.047,1
APP-04588,27,Bachelor,Salaried,Single,1,Urban,2,73421,611,1357234,36,No,45766,141808,0.623,0
APP-04589,47,Matric,Business,Married,1,Urban,20,174281,450,241638,24,No,11384,591658,0.065,1
APP-04590,45,Master,Salaried,Married,1,Semiurban,20,108748,625,1717293,36,Yes,51735,807988,0.476,0
APP-04591,55,Intermediate,Business,Single,0,Semiurban,31,316126,631,591985,48,Yes,14153,56443,0.045,0
APP-04592,46,Master,Salaried,Single,0,Semiurban,17,148965,562,2816975,48,No,74411,619002,0.5,1
APP-04593,34,Intermediate,Salaried,Married,1,Semiurban,6,148171,624,2783097,48,No,68555,1064759,0.463,0
APP-04594,63,Master,Salaried,Married,1,Urban,36,222190,749,1224695,72,Yes,22010,879550,0.099,1
APP-04595,43,Bachelor,Unemployed,Married,2,Semiurban,20,82181,640,940976,72,Yes,16334,468705,0.199,0
APP-04596,22,Bachelor,Business,Single,1,Urban,0,169948,751,2683321,36,No,94760,387168,0.558,1
APP-04597,38,Master,Business,Married,1,Semiurban,13,120016,610,1677240,60,Yes,34633,836364,0.289,1
APP-04598,35,Matric,Salaried,Single,1,Urban,11,121570,641,2234222,24,Yes,118448,953891,0.974,0
APP-04599,35,Intermediate,Salaried,Single,1,Rural,6,76312,599,2610563,36,No,89036,257014,1.167,0
APP-04600,59,Bachelor,Salaried,Married,2,Urban,36,220867,627,170434,60,No,3348,396653,0.015,1
APP-04601,28,Master,Business,Married,4,Urban,5,201094,712,559410,84,No,8428,276805,0.042,1
APP-04602,38,Bachelor,Unemployed,Married,2,Urban,12,65674,423,2463044,48,No,64576,502858,0.983,0
APP-04603,41,Matric,Self-employed,Married,2,Urban,13,177767,663,1887559,84,Yes,25871,1277128,0.146,1
APP-04604,57,Master,Salaried,Married,0,Urban,30,146033,721,2192801,36,No,68635,950787,0.47,1
APP-04605,63,Intermediate,Business,Married,4,Semiurban,37,149441,777,1859117,72,Yes,32291,205460,0.216,1
APP-04606,57,Bachelor,Salaried,Married,3,Urban,28,211872,612,2841589,84,Yes,39674,341758,0.187,0
APP-04607,50,Master,Salaried,Single,4,Urban,22,237698,712,2245716,60,Yes,47953,1174041,0.202,1
APP-04608,32,Master,Salaried,Married,0,Urban,10,117564,696,476149,84,No,7248,742474,0.062,1
APP-04609,26,Bachelor,Salaried,Single,1,Urban,1,162837,734,2843437,60,Yes,59029,1055234,0.363,1
APP-04610,64,Intermediate,Salaried,Married,3,Semiurban,35,151232,578,2625397,84,No,37144,758578,0.246,1
APP-04611,25,Bachelor,Unemployed,Married,2,Urban,2,51677,542,1665001,12,Yes,156900,199665,3.036,0
APP-04612,57,Bachelor,Salaried,Single,0,Urban,31,174089,666,1617509,12,Yes,173900,1331495,0.999,1
APP-04613,57,Master,Self-employed,Married,0,Rural,30,156608,662,1963859,84,Yes,29919,441371,0.191,1
APP-04614,26,PhD,Salaried,Single,0,Rural,1,120499,652,1120867,36,No,40312,511576,0.335,1
APP-04615,31,Bachelor,Salaried,Married,4,Semiurban,5,153110,740,667925,60,Yes,12402,881126,0.081,1
APP-04616,39,Intermediate,Salaried,Single,1,Rural,16,157993,755,1772352,72,No,27018,1000138,0.171,1
APP-04617,46,Matric,Self-employed,Married,1,Urban,24,89501,544,2308493,24,No,113686,62683,1.27,0
APP-04618,54,Intermediate,Salaried,Single,4,Urban,29,140136,645,468377,36,Yes,15348,171959,0.11,0
APP-04619,23,Matric,Business,Married,1,Semiurban,0,215996,687,2010557,84,Yes,29281,1502078,0.136,1
APP-04620,32,Master,Salaried,Married,3,Rural,7,159288,748,1854110,12,No,196282,405740,1.232,1
APP-04621,53,Bachelor,Salaried,Married,0,Semiurban,25,213201,649,2027791,36,No,72664,145548,0.341,1
APP-04622,27,Matric,Salaried,Single,0,Urban,1,78084,645,1557264,72,No,23484,701105,0.301,0
APP-04623,37,PhD,Salaried,Single,3,Urban,15,188130,700,382680,12,Yes,38490,1048240,0.205,1
APP-04624,25,Master,Unemployed,Married,3,Semiurban,0,69330,509,1600572,36,No,52089,398882,0.751,0
APP-04625,50,Bachelor,Self-employed,Married,3,Rural,22,249334,698,152175,72,Yes,2472,369499,0.01,1
APP-04626,42,Intermediate,Self-employed,Married,3,Semiurban,17,244978,710,2705636,12,No,277559,630509,1.133,0
APP-04627,25,Intermediate,Unemployed,Single,4,Semiurban,0,33795,610,729836,12,Yes,71677,184455,2.121,0
APP-04628,29,Matric,Self-employed,Married,3,Urban,2,193942,644,2105806,48,Yes,50398,1142446,0.26,0
APP-04629,31,Bachelor,Self-employed,Single,1,Urban,8,251572,777,1672240,72,Yes,26796,603816,0.107,1
APP-04630,27,Bachelor,Self-employed,Married,2,Semiurban,5,155260,635,1997432,48,No,53856,911778,0.347,1
APP-04631,52,Master,Salaried,Married,1,Urban,25,91548,571,1001705,12,No,108377,206918,1.184,0
APP-04632,64,Master,Salaried,Married,3,Semiurban,40,194950,544,1821902,84,Yes,26420,1661630,0.136,0
APP-04633,21,Bachelor,Business,Married,1,Urban,0,202138,657,2471133,72,Yes,41158,620545,0.204,1
APP-04634,43,PhD,Business,Married,1,Urban,18,210137,579,2147161,72,No,35704,791295,0.17,1
APP-04635,48,Master,Self-employed,Single,1,Urban,22,190878,589,141171,24,Yes,6759,1695455,0.035,1
APP-04636,48,Bachelor,Salaried,Single,3,Urban,26,181863,651,1393806,84,Yes,21503,405473,0.118,1
APP-04637,25,Matric,Salaried,Single,3,Urban,0,139277,547,1566896,12,No,161670,184631,1.161,0
APP-04638,21,Master,Salaried,Married,3,Urban,0,181312,643,324400,60,Yes,6318,1261688,0.035,1
APP-04639,36,Bachelor,Self-employed,Single,3,Semiurban,9,61227,670,565389,84,No,7500,296207,0.122,1
APP-04640,37,Bachelor,Business,Married,0,Rural,10,121996,813,1919060,36,No,67021,770820,0.549,1
APP-04641,45,Matric,Self-employed,Married,3,Rural,18,132134,741,1039798,12,No,100473,291679,0.76,1
APP-04642,40,Master,Self-employed,Single,0,Urban,16,221363,642,223611,72,No,3969,1155180,0.018,1
